Slap my hoes with a rake fake make great cake #illuminati,offensive language
Slaw ass team time to start dat bitch ova,offensive language
Slide in the pussy like a surfboard,offensive language
Slim Hines lil bruda ainn bout it bitch how yu figure,offensive language
Slim niggah but you know i love em thick,hate speech and offensive language
Sloppy ignorance in all my pockets come her lil bitch I want sloppy toppy,offensive language
Slowbros over hoes,hate speech and offensive language
Slut I ain t playin  go find a white crayon and color a fuckin zebra.,offensive language
Slut ass queen bee bitch.,offensive language
Slut opp thot hoe,offensive language
Sluts and hoes are needed.Respect their services.,offensive language
Smack these hoes on they ass like we birthed these bitches,offensive language
Smellin good, bitches wanna hug me,offensive language
Smh hate that hoe,hate speech and offensive language
Smh ma niggah,offensive language
Smh queer,hate speech and offensive language
Smile at the bitches who hate you.,offensive language
Smile at the hoes who hate you.,offensive language
Smoke good weed with a bad bitch,offensive language
Smoke good weed with bad bitch and give a good girl bad habits,offensive language
Smoke sesh niggah what u mean,offensive language
Smoke sum bitch,offensive language
Smokin stuntin. Riding round town wit a bitch so bad but she don t mean nothing,offensive language
Smoking Brooklyn got me high as giraffe pussy,offensive language
Smurf a real cat bitch,offensive language
So I decided to drive to the good walmart where the colored folks don t go bc it s food here.,hate speech and offensive language
So I figure out why I ve been a bitch lately.,offensive language
So I keep cool but in the back of my mind I m like did des hoes just come on my mf porch like ik dem,offensive language
So I ve been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia.,neither
So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe,neither
So at work today I got called a cracker ass bitch. Lol,offensive language
So basically I reflected a lot on how for now, I make fire my bitch day to day.,offensive language
So bitch shoot me a look, it better be a blank stare, or get shanked in the pancreas,offensive language
So far today every time I try to load an article from the Blaze on Twitter the site crashes. WTF is Selibus doing now the cunt,offensive language
So ghetto.,offensive language
So glad I found a good girl and don t have to deal with these wild ass hoes they have nowadays.. Ratchets.,offensive language
So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface,neither
So if I had dreads, tattoos AND a beard Id get all the bitches??,offensive language
So is the term wigger. If someone chooses to listen to hip hop and act a certain way it s cause of his interests not race,offensive language
So jus don t be faithful cus u never kno what your bitch doing lmao,offensive language
So just chill hoe,offensive language
So many bitches in one sentence #fixitjesus,hate speech and offensive language
So many bitches think they re so much hotter than they are,hate speech and offensive language
So many hoes whipped you would have thought we were still in slavery,hate speech
So many shady bitches. THE SECRET THIRST IS ALIVE,offensive language
So many weird people in the ghetto at this time.,hate speech
So much for #UCLA being the team to beat they are trash,offensive language
So much more going on but hypocrisy doesn t sit well with me. My redneck family from central Illinois more black then Bieber!,hate speech
So my coworker is yellin at my other coworker and I so I m like Who you talkin to? Cuz it s not me then she wanna bktrack like no bitch,offensive language
So my dumb ass screams fuck the redskins in this big ass echo filled parking garage,hate speech and offensive language
So my mom told me she put my drug paraphernalia in the trash. The shitty life of a stoner with a cop mom. Im pretty upset.,offensive language
So niggas wanna be bitches and shit wearing flowers and shit smh y all niggas gay!,hate speech and offensive language
So pissed I forgot that Saiyan bitches infio. She gave ne her IG tioo,. FUCK,offensive language
So scared for orientation.I hate meetin new people.They re gonna think im this quiet girl but really im the craziest bitch they ll ever meet,offensive language
So sick of you fake ass hoes,hate speech and offensive language
So some pussy don t cream when they cum?,offensive language
So the Flash pops is the Dawson pops. 

I think he mighta actually killed the mom. 

Cuz Gail was a lying, cheating bitch.,offensive language
So tired but mom is making me stay up until she is finished drinking another beer. She better chug that shit,offensive language
So to the fat, toothless, sack chasing bitch that just yelled at me from her busted ass van window. Fuck off and get a real job,offensive language
So was chris brown talking bout hisself when he said these hoes ain t loyal ?,offensive language
So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees,neither
So weird how the word cunt is offensive in other countries, yet in this country it s a reference to somebody.. Like who s this cunt?,hate speech and offensive language
So yall hoes still surfboard n in the tub or nah?,offensive language
So, #brony-folk far and wide are throwing bitch fits over #EquestriaGirls. I must be the only one who isn t. It looks interesting to me.,offensive language
So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY,neither
So, about this flappy bird game then.,neither
Social media post about rival social media app. I shall never let the word edited appear next to my Facebook status. Double read it bitch.,offensive language
Social networks will ruin a bitches game.,offensive language
Sock the pussy like I m vegeta,offensive language
Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our  oppressive  country and get even w/ whitey. #War,hate speech and offensive language
Soft niggas usually send the hate threw the bitches,hate speech and offensive language
Sold weed to a bitch who s gonna be a lawyer.. Bet she ll have a niggas back..,hate speech and offensive language
Sombody bring me some pussy,offensive language
Some don t cross me bitches,offensive language
Some Army females just bitch about everything ..,hate speech and offensive language
Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can t thank him/her enough for the gift.,neither
Some are oval and some are pink some are blue and some are just yellow,neither
